qubits,depth,noise_model,noise_probability,mean_success,std_success,mean_fidelity,std_fidelity,mean_error_rate,success_ci,success_ci_lower,success_ci_upper
2,16,phase_flip,0.02,0.3546,0.013813037319865593,0.3546,0.013813037319865551,0.6454,0.017148401562827927,0.3374515984371721,0.37174840156282796
2,16,phase_flip,0.05,0.24500000000000002,0.008717797887081357,0.24500000000000002,0.008717797887081357,0.755,0.010822840440475885,0.23417715955952415,0.25582284044047593
2,16,phase_flip,0.1,0.2384,0.008876936408468853,0.2384,0.008876936408468816,0.7616,0.011020405335558207,0.2273795946644418,0.2494204053355582
2,16,readout,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
2,16,readout,0.001,0.9978,0.0013038404810405213,0.9978,0.0013038404810405213,0.0021999999999999797,0.0016186722460090448,0.9961813277539909,0.9994186722460091
2,16,readout,0.002,0.9964000000000001,0.002073644135332786,0.9964000000000001,0.002073644135332786,0.0035999999999999366,0.0025743564943496245,0.9938256435056504,0.9989743564943497
2,16,readout,0.005,0.99,0.0025495097567963944,0.99,0.0025495097567963944,0.010000000000000009,0.0031651269800752092,0.9868348730199248,0.9931651269800752
2,16,readout,0.01,0.9804,0.007266360849833971,0.9804,0.007266360849833971,0.01959999999999995,0.009020932244507758,0.9713790677554923,0.9894209322445078
2,16,readout,0.02,0.9640000000000001,0.005244044240850744,0.9640000000000001,0.005244044240850744,0.03599999999999992,0.0065102970746349015,0.9574897029253652,0.970510297074635
2,16,readout,0.05,0.9024000000000001,0.0068044103344816155,0.9024000000000001,0.006804410334481626,0.09759999999999991,0.00844743687517109,0.893952563124829,0.9108474368751712
2,16,readout,0.1,0.806,0.011135528725660036,0.806,0.011135528725659948,0.19399999999999995,0.013824368513606678,0.7921756314863934,0.8198243685136067
2,16,thermal,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
2,16,thermal,0.001,0.9996,0.0005477225575052004,0.9996,0.0005477225575052004,0.00039999999999995595,0.0006799783525966527,0.9989200216474033,1.0
2,16,thermal,0.002,0.9991999999999999,0.000447213595499963,0.9991999999999999,0.000447213595499963,0.0008000000000001339,0.0005552000000000062,0.9986447999999999,0.9997551999999998
2,16,thermal,0.005,0.9970000000000001,0.001581138830084216,0.9970000000000001,0.001581138830084216,0.0029999999999998916,0.0019629284245738883,0.9950370715754262,0.998962928424574
2,16,thermal,0.01,0.9954000000000001,0.0011401754250991486,0.9954000000000001,0.0011401754250991486,0.0045999999999999375,0.00141548781697337,0.9939845121830267,0.9968154878169734
2,16,thermal,0.02,0.9898,0.002588435821108955,0.9898,0.002588435821108955,0.010199999999999987,0.0032134523242145644,0.9865865476757855,0.9930134523242146
2,16,thermal,0.05,0.9718,0.0025884358211089296,0.9718,0.0025884358211089296,0.028200000000000003,0.0032134523242145323,0.9685865476757854,0.9750134523242145
2,16,thermal,0.1,0.953,0.003741657386773948,0.953,0.003741657386773948,0.04700000000000004,0.004645136467317196,0.9483548635326827,0.9576451364673172
2,32,bit_flip,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
2,32,bit_flip,0.001,0.8804000000000001,0.007924645102463603,0.8804000000000001,0.00792464510246359,0.11959999999999993,0.00983816906543085,0.8705618309345692,0.890238169065431
2,32,bit_flip,0.002,0.7796000000000001,0.012915107432770379,0.7796000000000001,0.01291510743277034,0.22039999999999993,0.01603365308842626,0.7635663469115738,0.7956336530884264
2,32,bit_flip,0.005,0.5594,0.011717508267545562,0.5593999999999999,0.01171750826754556,0.4406,0.014546875711299586,0.5448531242887005,0.5739468757112995
2,32,bit_flip,0.01,0.3626,0.015323185047502371,0.3625999999999999,0.015323185047502349,0.6374,0.019023197022582726,0.3435768029774173,0.3816231970225827
2,32,bit_flip,0.02,0.259,0.007416198487095666,0.259,0.007416198487095712,0.741,0.009206950418026591,0.2497930495819734,0.2682069504180266
2,32,bit_flip,0.05,0.2384,0.008876936408468853,0.2384,0.008876936408468816,0.7616,0.011020405335558207,0.2273795946644418,0.2494204053355582
2,32,bit_flip,0.1,0.23820000000000002,0.009121403400793104,0.23819999999999997,0.009121403400793059,0.7618,0.011323902535786854,0.22687609746421317,0.24952390253578688
2,32,depolarizing,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
2,32,depolarizing,0.001,0.8932,0.005761944116355209,0.8932,0.005761944116355095,0.1068,0.0071532516130778335,0.8860467483869222,0.9003532516130778
2,32,depolarizing,0.002,0.8056000000000001,0.011760102040373595,0.8056000000000001,0.011760102040373617,0.1943999999999999,0.014599754386975103,0.791000245613025,0.8201997543869752
2,32,depolarizing,0.005,0.5982,0.013935566009315876,0.5982000000000001,0.01393556600931588,0.40180000000000005,0.01730051663506035,0.5808994833649396,0.6155005166350603
2,32,depolarizing,0.01,0.3948,0.017005881335585064,0.39479999999999993,0.017005881335585022,0.6052,0.021112205470769762,0.37368779452923023,0.41591220547076974
2,32,depolarizing,0.02,0.27060000000000006,0.0073688533707762195,0.2706,0.007368853370776297,0.7293999999999999,0.009148173115983326,0.26145182688401675,0.2797481731159834
2,32,depolarizing,0.05,0.2384,0.008876936408468853,0.2384,0.008876936408468816,0.7616,0.011020405335558207,0.2273795946644418,0.2494204053355582
2,32,depolarizing,0.1,0.23820000000000002,0.009121403400793104,0.23819999999999997,0.009121403400793059,0.7618,0.011323902535786854,0.22687609746421317,0.24952390253578688
2,32,phase_flip,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
2,32,phase_flip,0.001,0.8804000000000001,0.007924645102463603,0.8804000000000001,0.00792464510246359,0.11959999999999993,0.00983816906543085,0.8705618309345692,0.890238169065431
2,32,phase_flip,0.002,0.7796000000000001,0.012915107432770379,0.7796000000000001,0.01291510743277034,0.22039999999999993,0.01603365308842626,0.7635663469115738,0.7956336530884264
2,32,phase_flip,0.005,0.5594,0.011717508267545562,0.5593999999999999,0.01171750826754556,0.4406,0.014546875711299586,0.5448531242887005,0.5739468757112995
2,32,phase_flip,0.01,0.3626,0.015323185047502371,0.3625999999999999,0.015323185047502349,0.6374,0.019023197022582726,0.3435768029774173,0.3816231970225827
2,32,phase_flip,0.02,0.259,0.007416198487095666,0.259,0.007416198487095712,0.741,0.009206950418026591,0.2497930495819734,0.2682069504180266
2,32,phase_flip,0.05,0.2384,0.008876936408468853,0.2384,0.008876936408468816,0.7616,0.011020405335558207,0.2273795946644418,0.2494204053355582
2,32,phase_flip,0.1,0.23820000000000002,0.009121403400793104,0.23819999999999997,0.009121403400793059,0.7618,0.011323902535786854,0.22687609746421317,0.24952390253578688
2,32,readout,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
2,32,readout,0.001,0.9978,0.0013038404810405213,0.9978,0.0013038404810405213,0.0021999999999999797,0.0016186722460090448,0.9961813277539909,0.9994186722460091
2,32,readout,0.002,0.9964000000000001,0.002073644135332786,0.9964000000000001,0.002073644135332786,0.0035999999999999366,0.0025743564943496245,0.9938256435056504,0.9989743564943497
2,32,readout,0.005,0.99,0.0025495097567963944,0.99,0.0025495097567963944,0.010000000000000009,0.0031651269800752092,0.9868348730199248,0.9931651269800752
2,32,readout,0.01,0.9804,0.007266360849833971,0.9804,0.007266360849833971,0.01959999999999995,0.009020932244507758,0.9713790677554923,0.9894209322445078
2,32,readout,0.02,0.9640000000000001,0.005244044240850744,0.9640000000000001,0.005244044240850744,0.03599999999999992,0.0065102970746349015,0.9574897029253652,0.970510297074635
2,32,readout,0.05,0.9024000000000001,0.0068044103344816155,0.9024000000000001,0.006804410334481626,0.09759999999999991,0.00844743687517109,0.893952563124829,0.9108474368751712
2,32,readout,0.1,0.806,0.011135528725660036,0.806,0.011135528725659948,0.19399999999999995,0.013824368513606678,0.7921756314863934,0.8198243685136067
2,32,thermal,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
2,32,thermal,0.001,0.9994,0.0005477225575051843,0.9994,0.0005477225575051843,0.0006000000000000449,0.0006799783525966327,0.9987200216474034,1.0
2,32,thermal,0.002,0.9972,0.0013038404810405539,0.9972,0.0013038404810405539,0.0028000000000000247,0.001618672246009085,0.9955813277539909,0.9988186722460091
2,32,thermal,0.005,0.9955999999999999,0.001341640786499893,0.9955999999999999,0.001341640786499893,0.0044000000000000705,0.0016656000000000236,0.9939343999999999,0.9972656
2,32,thermal,0.01,0.9898,0.002588435821108955,0.9898,0.002588435821108955,0.010199999999999987,0.0032134523242145644,0.9865865476757855,0.9930134523242146
2,32,thermal,0.02,0.9795999999999999,0.0034351128074635276,0.9795999999999999,0.0034351128074635276,0.020400000000000085,0.004264572119216643,0.9753354278807833,0.9838645721192165
2,32,thermal,0.05,0.9533999999999999,0.003507135583350066,0.9533999999999999,0.0035071355833500633,0.046600000000000086,0.004353985870441051,0.9490460141295589,0.9577539858704409
2,32,thermal,0.1,0.917,0.002121320343559651,0.917,0.002121320343559651,0.08299999999999996,0.0026335448353882367,0.9143664551646118,0.9196335448353883
3,1,bit_flip,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
3,1,bit_flip,0.001,0.9945999999999999,0.001341640786499824,0.9945999999999999,0.001341640786499824,0.005400000000000071,0.0016655999999999381,0.9929344,0.9962655999999999
3,1,bit_flip,0.002,0.9853999999999999,0.003847076812334271,0.9853999999999999,0.003847076812334271,0.014600000000000057,0.004776010988262068,0.9806239890117379,0.990176010988262
3,1,bit_flip,0.005,0.9662,0.001483239697419098,0.9662,0.001483239697419098,0.03380000000000005,0.001841390083605275,0.9643586099163947,0.9680413900836052
3,1,bit_flip,0.01,0.9398,0.004969909455915654,0.9398,0.004969909455915553,0.06020000000000003,0.006169968349999839,0.9336300316500001,0.9459699683499998
3,1,bit_flip,0.02,0.885,0.008154753215150037,0.885,0.008154753215149966,0.11499999999999999,0.010123840219995562,0.8748761597800044,0.8951238402199956
3,1,bit_flip,0.05,0.7386,0.01628803241647069,0.7386,0.016288032416470657,0.26139999999999997,0.020221021204677073,0.718378978795323,0.7588210212046771
3,1,bit_flip,0.1,0.536,0.012806248474865719,0.5360000000000001,0.01280624847486563,0.46399999999999997,0.015898508508662087,0.520101491491338,0.5518985085086621
3,1,depolarizing,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
3,1,depolarizing,0.001,0.99,0.0029154759474226528,0.99,0.0029154759474226528,0.010000000000000009,0.003619461175368513,0.9863805388246315,0.9936194611753685
3,1,depolarizing,0.002,0.9795999999999999,0.0034351128074635276,0.9795999999999999,0.0034351128074635276,0.020400000000000085,0.004264572119216643,0.9753354278807833,0.9838645721192165
3,1,depolarizing,0.005,0.9536,0.0032093613071762315,0.9536,0.0032093613071763074,0.0464,0.003984309546207459,0.9496156904537926,0.9575843095462074
3,1,depolarizing,0.01,0.914,0.0018708286933869407,0.914,0.0018708286933869407,0.08599999999999997,0.002322568233658556,0.9116774317663415,0.9163225682336585
3,1,depolarizing,0.02,0.8395999999999999,0.00960728889958039,0.8395999999999999,0.009607288899580365,0.1604000000000001,0.011927112347923988,0.8276728876520759,0.8515271123479239
3,1,depolarizing,0.05,0.643,0.014628738838327802,0.643,0.014628738838327852,0.357,0.018161066400407228,0.6248389335995927,0.6611610664004073
3,1,depolarizing,0.1,0.41479999999999995,0.018019433953373784,0.41479999999999995,0.018019433953373784,0.5852,0.022370495511722575,0.39242950448827735,0.43717049551172255
3,1,phase_flip,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
3,1,phase_flip,0.001,0.9842000000000001,0.004024922359499626,0.9842000000000001,0.004024922359499626,0.015799999999999925,0.004996800000000005,0.9792032,0.9891968000000001
3,1,phase_flip,0.002,0.968,0.001581138830084232,0.968,0.001581138830084232,0.03200000000000003,0.0019629284245739082,0.9660370715754261,0.9699629284245739
3,1,phase_flip,0.005,0.9318,0.0041472882706655246,0.9318000000000002,0.004147288270665532,0.06820000000000004,0.00514871298869919,0.9266512870113007,0.9369487129886992
3,1,phase_flip,0.01,0.8710000000000001,0.008972179222463175,0.8709999999999999,0.00897217922246318,0.1289999999999999,0.011138645950024617,0.8598613540499755,0.8821386459500247
3,1,phase_flip,0.02,0.7604,0.015757537878742386,0.7604,0.01575753787874238,0.23960000000000004,0.019562430834638152,0.7408375691653618,0.7799624308346381
3,1,phase_flip,0.05,0.507,0.010816653826391966,0.507,0.010816653826392016,0.493,0.013428496505566061,0.49357150349443396,0.5204284965055661
3,1,phase_flip,0.1,0.2772,0.008228000972289658,0.2772,0.008228000972289632,0.7228,0.010214774742499185,0.2669852252575008,0.2874147747424992
3,1,readout,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
3,1,readout,0.001,0.998,0.0007071067811865465,0.998,0.0007071067811865465,0.0020000000000000018,0.0008778482784627408,0.9971221517215373,0.9988778482784627
3,1,readout,0.002,0.9968,0.001303840481040533,0.9968,0.001303840481040533,0.0031999999999999806,0.0016186722460090593,0.9951813277539909,0.9984186722460091
3,1,readout,0.005,0.9858,0.0026832815729997505,0.9858,0.0026832815729997505,0.01419999999999999,0.0033312000000000033,0.9824688,0.9891312
3,1,readout,0.01,0.9705999999999999,0.007536577472566707,0.9705999999999999,0.007536577472566707,0.029400000000000093,0.009356396708135026,0.9612436032918649,0.979956396708135
3,1,readout,0.02,0.9423999999999999,0.006066300355241235,0.9423999999999999,0.006066300355241235,0.057600000000000096,0.007531099213262291,0.9348689007867376,0.9499310992132622
3,1,readout,0.05,0.8586,0.011013627921806718,0.8586,0.011013627921806683,0.14139999999999997,0.013673032939329912,0.8449269670606702,0.8722730329393299
3,1,readout,0.1,0.7288,0.011256109452204203,0.7287999999999999,0.011256109452204266,0.2712,0.013974065258184577,0.7148259347418154,0.7427740652581846
3,1,thermal,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
3,1,thermal,0.001,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
3,1,thermal,0.002,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
3,1,thermal,0.005,0.9996,0.0005477225575052004,0.9996,0.0005477225575052004,0.00039999999999995595,0.0006799783525966527,0.9989200216474033,1.0
3,1,thermal,0.01,0.999,0.0007071067811865482,0.999,0.0007071067811865482,0.0010000000000000009,0.0008778482784627427,0.9981221517215373,0.9998778482784627
3,1,thermal,0.02,0.9972,0.0013038404810405539,0.9972,0.0013038404810405539,0.0028000000000000247,0.001618672246009085,0.9955813277539909,0.9988186722460091
3,1,thermal,0.05,0.9954000000000001,0.0011401754250991486,0.9954000000000001,0.0011401754250991486,0.0045999999999999375,0.00141548781697337,0.9939845121830267,0.9968154878169734
3,1,thermal,0.1,0.9890000000000001,0.002449489742783197,0.9890000000000001,0.002449489742783197,0.010999999999999899,0.0030409556392687054,0.9859590443607313,0.9920409556392689
3,2,bit_flip,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
3,2,bit_flip,0.001,0.9804,0.004159326868617092,0.9804,0.004159326868617092,0.01959999999999995,0.005163658485996154,0.9752363415140038,0.9855636584859963
3,2,bit_flip,0.002,0.9618,0.002167948338867884,0.9618,0.002167948338867884,0.03820000000000001,0.0026914318568375503,0.9591085681431625,0.9644914318568375
3,2,bit_flip,0.005,0.9190000000000002,0.0023452078799117396,0.9190000000000002,0.002345207879911742,0.08099999999999985,0.002911493362520371,0.9160885066374798,0.9219114933625205
3,2,bit_flip,0.01,0.8469999999999999,0.009137833441248518,0.8470000000000001,0.009137833441248529,0.15300000000000014,0.011344299854993236,0.8356557001450067,0.858344299854993
3,2,bit_flip,0.02,0.7167999999999999,0.012853015210447724,0.7168,0.012853015210447696,0.2832000000000001,0.015956567771297208,0.7008434322287027,0.732756567771297
3,2,bit_flip,0.05,0.43220000000000003,0.01843095222716397,0.4321999999999999,0.01843095222716398,0.5678,0.022881381021258324,0.4093186189787417,0.45508138102125834
3,2,bit_flip,0.1,0.22679999999999997,0.011122050170719424,0.22679999999999995,0.011122050170719438,0.7732,0.013807635360191112,0.21299236463980886,0.24060763536019109
3,2,depolarizing,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
3,2,depolarizing,0.001,0.9826,0.0028809720581775924,0.9826,0.0028809720581775924,0.01739999999999997,0.003576625806538901,0.9790233741934611,0.986176625806539
3,2,depolarizing,0.002,0.9662,0.001483239697419098,0.9662,0.001483239697419098,0.03380000000000005,0.001841390083605275,0.9643586099163947,0.9680413900836052
3,2,depolarizing,0.005,0.9272,0.0027748873851023135,0.9272,0.0027748873851023135,0.07279999999999998,0.0034449254041270514,0.923755074595873,0.930644925404127
3,2,depolarizing,0.01,0.8640000000000001,0.009,0.8640000000000001,0.009000000000000112,0.1359999999999999,0.011173184469970947,0.8528268155300291,0.875173184469971
3,2,depolarizing,0.02,0.7466,0.017343586710943038,0.7466000000000002,0.01734358671094309,0.25339999999999996,0.021531454854700365,0.7250685451452997,0.7681314548547004
3,2,depolarizing,0.05,0.48979999999999996,0.013367871932360826,0.48979999999999996,0.013367871932360876,0.5102,0.016595744341246055,0.4732042556587539,0.506395744341246
3,2,depolarizing,0.1,0.2678,0.008786353054595528,0.2678,0.008786353054595528,0.7322,0.010907949277476505,0.25689205072252347,0.2787079492774765
3,2,phase_flip,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
3,2,phase_flip,0.001,0.9804,0.004159326868617092,0.9804,0.004159326868617092,0.01959999999999995,0.005163658485996154,0.9752363415140038,0.9855636584859963
3,2,phase_flip,0.002,0.9618,0.002167948338867884,0.9618,0.002167948338867884,0.03820000000000001,0.0026914318568375503,0.9591085681431625,0.9644914318568375
3,2,phase_flip,0.005,0.9190000000000002,0.0023452078799117396,0.9190000000000002,0.002345207879911742,0.08099999999999985,0.002911493362520371,0.9160885066374798,0.9219114933625205
3,2,phase_flip,0.01,0.8469999999999999,0.009137833441248518,0.8470000000000001,0.009137833441248529,0.15300000000000014,0.011344299854993236,0.8356557001450067,0.858344299854993
3,2,phase_flip,0.02,0.7167999999999999,0.012853015210447724,0.7168,0.012853015210447696,0.2832000000000001,0.015956567771297208,0.7008434322287027,0.732756567771297
3,2,phase_flip,0.05,0.43220000000000003,0.01843095222716397,0.4321999999999999,0.01843095222716398,0.5678,0.022881381021258324,0.4093186189787417,0.45508138102125834
3,2,phase_flip,0.1,0.22679999999999997,0.011122050170719424,0.22679999999999995,0.011122050170719438,0.7732,0.013807635360191112,0.21299236463980886,0.24060763536019109
3,2,readout,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
3,2,readout,0.001,0.998,0.0007071067811865465,0.998,0.0007071067811865465,0.0020000000000000018,0.0008778482784627408,0.9971221517215373,0.9988778482784627
3,2,readout,0.002,0.9968,0.001303840481040533,0.9968,0.001303840481040533,0.0031999999999999806,0.0016186722460090593,0.9951813277539909,0.9984186722460091
3,2,readout,0.005,0.9858,0.0026832815729997505,0.9858,0.0026832815729997505,0.01419999999999999,0.0033312000000000033,0.9824688,0.9891312
3,2,readout,0.01,0.9705999999999999,0.007536577472566707,0.9705999999999999,0.007536577472566707,0.029400000000000093,0.009356396708135026,0.9612436032918649,0.979956396708135
3,2,readout,0.02,0.9423999999999999,0.006066300355241235,0.9423999999999999,0.006066300355241235,0.057600000000000096,0.007531099213262291,0.9348689007867376,0.9499310992132622
3,2,readout,0.05,0.8586,0.011013627921806718,0.8586,0.011013627921806683,0.14139999999999997,0.013673032939329912,0.8449269670606702,0.8722730329393299
3,2,readout,0.1,0.7288,0.011256109452204203,0.7287999999999999,0.011256109452204266,0.2712,0.013974065258184577,0.7148259347418154,0.7427740652581846
3,2,thermal,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
3,2,thermal,0.001,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
3,2,thermal,0.002,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
3,2,thermal,0.005,0.9996,0.0005477225575052004,0.9996,0.0005477225575052004,0.00039999999999995595,0.0006799783525966527,0.9989200216474033,1.0
3,2,thermal,0.01,0.9987999999999999,0.0008366600265340829,0.9987999999999999,0.0008366600265340829,0.0012000000000000899,0.001038684090568455,0.9977613159094314,0.9998386840905684
3,2,thermal,0.02,0.9970000000000001,0.001581138830084216,0.9970000000000001,0.001581138830084216,0.0029999999999998916,0.0019629284245738883,0.9950370715754262,0.998962928424574
3,2,thermal,0.05,0.9945999999999999,0.001341640786499824,0.9945999999999999,0.001341640786499824,0.005400000000000071,0.0016655999999999381,0.9929344,0.9962655999999999
3,2,thermal,0.1,0.9853999999999999,0.003847076812334271,0.9853999999999999,0.003847076812334271,0.014600000000000057,0.004776010988262068,0.9806239890117379,0.990176010988262
3,4,bit_flip,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
3,4,bit_flip,0.001,0.9644,0.0020736441353327337,0.9644,0.0020736441353327337,0.035599999999999965,0.0025743564943495594,0.9618256435056505,0.9669743564943496
3,4,bit_flip,0.002,0.938,0.005567764362829955,0.938,0.005567764362829955,0.062000000000000055,0.006912184256803259,0.9310878157431967,0.9449121842568032
3,4,bit_flip,0.005,0.8603999999999999,0.009208691546577094,0.8603999999999999,0.009208691546577044,0.13960000000000006,0.011432267708551994,0.848967732291448,0.8718322677085519
3,4,bit_flip,0.01,0.7392,0.016709278859364345,0.7392,0.016709278859364317,0.26080000000000003,0.02074398389509595,0.7184560161049041,0.7599439838950959
3,4,bit_flip,0.02,0.5484,0.012700393694685203,0.5484,0.012700393694685192,0.4516,0.015767093510219293,0.5326329064897807,0.5641670935102193
3,4,bit_flip,0.05,0.2542,0.00825832912882503,0.2542,0.00825832912882503,0.7458,0.010252426085566282,0.2439475739144337,0.26445242608556624
3,4,bit_flip,0.1,0.13620000000000002,0.0056302753041036855,0.13620000000000002,0.0056302753041036855,0.8638,0.0069897893988302515,0.12921021060116977,0.14318978939883026
3,4,depolarizing,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
3,4,depolarizing,0.001,0.969,0.001870828693386965,0.969,0.001870828693386965,0.031000000000000028,0.002322568233658586,0.9666774317663414,0.9713225682336586
3,4,depolarizing,0.002,0.9453999999999999,0.004929503017546479,0.9453999999999999,0.00492950301754646,0.05460000000000009,0.006119805173369471,0.9392801948266304,0.9515198051733694
3,4,depolarizing,0.005,0.8756,0.007797435475847138,0.8756,0.007797435475847167,0.12439999999999996,0.009680242773815085,0.865919757226185,0.8852802427738151
3,4,depolarizing,0.01,0.7682,0.013827508813954885,0.7682,0.013827508813954881,0.2318,0.017166367415385235,0.7510336325846148,0.7853663674153852
3,4,depolarizing,0.02,0.594,0.014560219778561027,0.594,0.014560219778561005,0.406,0.018076002389909102,0.5759239976100908,0.6120760023899091
3,4,depolarizing,0.05,0.2922,0.011519548602267364,0.29219999999999996,0.011519548602267277,0.7078,0.01430111572710325,0.2778988842728968,0.30650111572710326
3,4,depolarizing,0.1,0.1542,0.006760177512462234,0.15419999999999998,0.006760177512462196,0.8458,0.008392523377387762,0.14580747662261223,0.16259252337738778
3,4,phase_flip,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
3,4,phase_flip,0.001,0.9644,0.0020736441353327337,0.9644,0.0020736441353327337,0.035599999999999965,0.0025743564943495594,0.9618256435056505,0.9669743564943496
3,4,phase_flip,0.002,0.938,0.005567764362829955,0.938,0.005567764362829955,0.062000000000000055,0.006912184256803259,0.9310878157431967,0.9449121842568032
3,4,phase_flip,0.005,0.8603999999999999,0.009208691546577094,0.8603999999999999,0.009208691546577044,0.13960000000000006,0.011432267708551994,0.848967732291448,0.8718322677085519
3,4,phase_flip,0.01,0.7392,0.016709278859364345,0.7392,0.016709278859364317,0.26080000000000003,0.02074398389509595,0.7184560161049041,0.7599439838950959
3,4,phase_flip,0.02,0.5484,0.012700393694685203,0.5484,0.012700393694685192,0.4516,0.015767093510219293,0.5326329064897807,0.5641670935102193
3,4,phase_flip,0.05,0.2542,0.00825832912882503,0.2542,0.00825832912882503,0.7458,0.010252426085566282,0.2439475739144337,0.26445242608556624
3,4,phase_flip,0.1,0.13620000000000002,0.0056302753041036855,0.13620000000000002,0.0056302753041036855,0.8638,0.0069897893988302515,0.12921021060116977,0.14318978939883026
3,4,readout,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
3,4,readout,0.001,0.998,0.0007071067811865465,0.998,0.0007071067811865465,0.0020000000000000018,0.0008778482784627408,0.9971221517215373,0.9988778482784627
3,4,readout,0.002,0.9968,0.001303840481040533,0.9968,0.001303840481040533,0.0031999999999999806,0.0016186722460090593,0.9951813277539909,0.9984186722460091
3,4,readout,0.005,0.9858,0.0026832815729997505,0.9858,0.0026832815729997505,0.01419999999999999,0.0033312000000000033,0.9824688,0.9891312
3,4,readout,0.01,0.9705999999999999,0.007536577472566707,0.9705999999999999,0.007536577472566707,0.029400000000000093,0.009356396708135026,0.9612436032918649,0.979956396708135
3,4,readout,0.02,0.9423999999999999,0.006066300355241235,0.9423999999999999,0.006066300355241235,0.057600000000000096,0.007531099213262291,0.9348689007867376,0.9499310992132622
3,4,readout,0.05,0.8586,0.011013627921806718,0.8586,0.011013627921806683,0.14139999999999997,0.013673032939329912,0.8449269670606702,0.8722730329393299
3,4,readout,0.1,0.7288,0.011256109452204203,0.7287999999999999,0.011256109452204266,0.2712,0.013974065258184577,0.7148259347418154,0.7427740652581846
3,4,thermal,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
3,4,thermal,0.001,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
3,4,thermal,0.002,0.9996,0.0005477225575052004,0.9996,0.0005477225575052004,0.00039999999999995595,0.0006799783525966527,0.9989200216474033,1.0
3,4,thermal,0.005,0.9987999999999999,0.0008366600265340829,0.9987999999999999,0.0008366600265340829,0.0012000000000000899,0.001038684090568455,0.9977613159094314,0.9998386840905684
3,4,thermal,0.01,0.9970000000000001,0.001581138830084216,0.9970000000000001,0.001581138830084216,0.0029999999999998916,0.0019629284245738883,0.9950370715754262,0.998962928424574
3,4,thermal,0.02,0.9955999999999999,0.001341640786499893,0.9955999999999999,0.001341640786499893,0.0044000000000000705,0.0016656000000000236,0.9939343999999999,0.9972656
3,4,thermal,0.05,0.9865999999999999,0.003646916505762113,0.9865999999999999,0.003646916505762113,0.013400000000000079,0.004527518985051328,0.9820724810149486,0.9911275189850512
3,4,thermal,0.1,0.9732,0.002774887385102339,0.9732,0.002774887385102339,0.026800000000000046,0.003444925404127083,0.9697550745958728,0.9766449254041271
3,8,bit_flip,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
3,8,bit_flip,0.001,0.9410000000000001,0.004415880433163898,0.9410000000000001,0.004415880433163855,0.05899999999999994,0.005482160741897272,0.9355178392581028,0.9464821607418973
3,8,bit_flip,0.002,0.8888,0.006723094525588652,0.8888,0.0067230945255885655,0.11119999999999997,0.008346486149272648,0.8804535138507273,0.8971464861492727
3,8,bit_flip,0.005,0.751,0.017649362594722804,0.751,0.017649362594722804,0.249,0.02191106489424922,0.7290889351057508,0.7729110648942492
3,8,bit_flip,0.01,0.5658,0.01359043781487557,0.5658,0.013590437814875577,0.43420000000000003,0.016872052081474846,0.5489279479185252,0.5826720520814748
3,8,bit_flip,0.02,0.3336,0.013921206844235893,0.3336,0.013921206844235907,0.6664,0.017282690235029975,0.31631730976497,0.35088269023503
3,8,bit_flip,0.05,0.144,0.006363961030678922,0.144,0.006363961030678922,0.856,0.007900634506164671,0.1360993654938353,0.15190063450616467
3,8,bit_flip,0.1,0.11839999999999999,0.010310189135025608,0.11839999999999998,0.010310189135025603,0.8816,0.012799738347325703,0.10560026165267429,0.1311997383473257
3,8,depolarizing,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
